DATE,TOTRA
1982-01-06,174634.0
1982-01-13,173752.0
1982-01-20,180476.0
1982-01-27,175190.0
1982-02-03,179988.0
1982-02-10,170875.0
1982-02-17,179173.0
1982-02-24,168854.0
1982-03-03,175630.0
1982-03-10,169427.0
1982-03-17,172411.0
1982-03-24,169830.0
1982-03-31,169986.0
1982-04-07,170515.0
1982-04-14,171309.0
1982-04-21,177928.0
1982-04-28,180629.0
1982-05-05,173700.0
1982-05-12,174188.0
1982-05-19,174275.0
1982-05-26,169934.0
1982-06-02,178989.0
1982-06-09,174964.0
1982-06-16,175548.0
1982-06-23,174259.0
1982-06-30,171192.0
1982-07-07,178057.0
1982-07-14,173518.0
1982-07-21,175926.0
1982-07-28,175915.0
1982-08-04,177206.0
1982-08-11,175834.0
1982-08-18,176297.0
1982-08-25,178171.0
1982-09-01,177778.0
1982-09-08,176028.0
1982-09-15,177807.0
1982-09-22,176406.0
1982-09-29,173644.0
1982-10-06,173665.0
1982-10-13,179237.0
1982-10-20,184294.0
1982-10-27,176812.0
1982-11-03,179506.0
1982-11-10,180010.0
1982-11-17,178818.0
1982-11-24,179102.0
1982-12-01,183542.0
1982-12-08,179464.0
1982-12-15,187269.0
1982-12-22,183142.0
1982-12-29,187659.0
1983-01-05,184670.0
1983-01-12,185736.0
1983-01-19,185648.0
1983-01-26,179973.0
1983-02-02,180079.0
1983-02-09,178474.0
1983-02-16,181552.0
1983-02-23,185769.0
1983-03-02,185402.0
1983-03-09,178134.0
1983-03-16,182551.0
1983-03-23,180324.0
1983-03-30,179998.0
1983-04-06,182211.0
1983-04-13,180090.0
1983-04-20,184951.0
1983-04-27,189283.0
1983-05-04,183605.0
1983-05-11,181818.0
1983-05-18,185304.0
1983-05-25,184279.0
1983-06-01,192319.0
1983-06-08,184026.0
1983-06-15,187411.0
1983-06-22,188572.0
1983-06-29,185143.0
1983-07-06,190417.0
1983-07-13,190592.0
1983-07-20,193405.0
1983-07-27,186160.0
1983-08-03,190358.0
1983-08-10,188708.0
1983-08-17,189153.0
1983-08-24,186477.0
1983-08-31,191118.0
1983-09-07,194406.0
1983-09-14,189588.0
1983-09-21,198157.0
1983-09-28,193634.0
1983-10-05,193435.0
1983-10-12,197799.0
1983-10-19,193324.0
1983-10-26,190874.0
1983-11-02,191216.0
1983-11-09,188773.0
1983-11-16,192582.0
1983-11-23,195367.0
1983-11-30,192699.0
1983-12-07,193169.0
1983-12-14,195820.0
1983-12-21,198836.0
1983-12-28,199549.0
1984-01-04,205956.0
1984-01-11,202023.0
1984-01-18,200424.0
1984-01-25,197981.0
1984-02-01,195140.0
1984-02-08,191044.0
1984-02-15,193053.0
1984-02-22,193899.0
1984-02-29,185750.0
1984-03-07,189355.0
1984-03-14,197979.0
1984-03-21,194393.0
1984-03-28,188450.0
1984-04-04,195675.0
1984-04-11,195477.0
1984-04-18,199693.0
1984-04-25,208122.0
1984-05-02,209505.0
1984-05-09,201846.0
1984-05-16,196043.0
1984-05-23,194549.0
1984-05-30,200241.0
1984-06-06,198229.0
1984-06-13,196605.0
1984-06-20,205897.0
1984-06-27,197199.0
1984-07-04,203303.0
1984-07-11,201834.0
1984-07-18,204843.0
1984-07-25,197167.0
1984-08-01,202273.0
1984-08-08,199667.0
1984-08-15,197635.0
1984-08-22,197479.0
1984-08-29,196276.0
1984-09-05,202238.0
1984-09-12,203605.0
1984-09-19,204405.0
1984-09-26,202464.0
1984-10-03,203058.0
1984-10-10,203763.0
1984-10-17,202982.0
1984-10-24,195500.0
1984-10-31,197453.0
1984-11-07,206704.0
1984-11-14,205780.0
1984-11-21,204807.0
1984-11-28,203247.0
1984-12-05,202709.0
1984-12-12,205597.0
1984-12-19,207468.0
1984-12-26,206821.0
1985-01-02,217763.0
1985-01-09,204970.0
1985-01-16,209778.0
1985-01-23,202239.0
1985-01-30,201454.0
1985-02-06,203005.0
1985-02-13,204367.0
1985-02-20,207978.0
1985-02-27,200763.0
1985-03-06,205656.0
1985-03-13,208774.0
1985-03-20,203454.0
1985-03-27,202727.0
1985-04-03,204190.0
1985-04-10,210217.0
1985-04-17,211919.0
1985-04-24,213085.0
1985-05-01,224497.0
1985-05-08,215512.0
1985-05-15,212534.0
1985-05-22,212492.0
1985-05-29,211023.0
1985-06-05,212881.0
1985-06-12,211187.0
1985-06-19,213679.0
1985-06-26,210141.0
1985-07-03,215825.0
1985-07-10,213433.0
1985-07-17,217515.0
1985-07-24,210998.0
1985-07-31,213439.0
1985-08-07,212940.0
1985-08-14,216515.0
1985-08-21,212033.0
1985-08-28,213810.0
1985-09-04,221290.0
1985-09-11,219811.0
1985-09-18,215750.0
1985-09-25,220963.0
1985-10-02,216796.0
1985-10-09,219998.0
1985-10-16,221314.0
1985-10-23,220556.0
1985-10-30,208395.0
1985-11-06,222511.0
1985-11-13,226968.0
1985-11-20,214949.0
1985-11-27,215871.0
1985-12-04,233925.0
1985-12-11,227716.0
1985-12-18,230988.0
1985-12-25,229267.0
1985-12-31,236052.0
1986-01-08,226034.0
1986-01-15,229698.0
1986-01-22,238668.0
1986-01-29,229249.0
1986-02-05,224925.0
1986-02-12,224090.0
1986-02-19,227988.0
1986-02-26,222377.0
1986-03-05,222741.0
1986-03-12,228686.0
1986-03-19,221602.0
1986-03-26,224983.0
1986-04-02,224545.0
1986-04-09,224938.0
1986-04-16,230136.0
1986-04-23,235271.0
1986-04-30,233778.0
1986-05-07,231060.0
1986-05-14,228149.0
1986-05-21,232185.0
1986-05-28,233933.0
1986-06-04,231609.0
1986-06-11,228127.0
1986-06-18,233984.0
1986-06-25,229211.0
1986-07-02,233220.0
1986-07-09,233415.0
1986-07-16,240966.0
1986-07-23,230826.0
1986-07-30,232452.0
1986-08-06,233133.0
1986-08-13,232737.0
1986-08-20,231884.0
1986-08-27,233133.0
1986-09-03,239054.0
1986-09-10,240647.0
1986-09-17,236751.0
1986-09-24,237653.0
1986-10-01,236102.0
1986-10-08,237508.0
1986-10-15,242897.0
1986-10-22,244789.0
1986-10-29,236830.0
1986-11-05,241978.0
1986-11-12,242284.0
1986-11-19,250163.0
1986-11-26,242178.0
1986-12-03,245819.0
1986-12-10,247163.0
1986-12-17,254601.0
1986-12-24,253181.0
1986-12-31,266024.0
1987-01-07,253320.0
1987-01-14,253586.0
1987-01-21,258247.0
1987-01-28,257286.0
1987-02-04,247799.0
1987-02-11,242623.0
1987-02-18,248331.0
1987-02-25,239189.0
1987-03-04,243151.0
1987-03-11,247721.0
1987-03-18,243169.0
1987-03-25,242322.0
1987-04-01,246189.0
1987-04-08,255591.0
1987-04-15,253608.0
1987-04-22,266162.0
1987-04-29,266516.0
1987-05-06,269500.0
1987-05-13,268452.0
1987-05-20,253570.0
1987-05-27,266083.0
1987-06-03,252683.0
1987-06-10,252898.0
1987-06-17,258463.0
1987-06-24,264740.0
1987-07-01,258522.0
1987-07-08,258113.0
1987-07-15,255464.0
1987-07-22,256200.0
1987-07-29,253944.0
1987-08-05,256006.0
1987-08-12,254057.0
1987-08-19,252806.0
1987-08-26,259462.0
1987-09-02,253900.0
1987-09-09,263241.0
1987-09-16,265062.0
1987-09-23,283484.0
1987-09-30,260779.0
1987-10-07,260946.0
1987-10-14,265674.0
1987-10-21,266664.0
1987-10-28,273673.0
1987-11-04,259463.0
1987-11-11,264384.0
1987-11-18,261086.0
1987-11-25,261821.0
1987-12-02,272678.0
1987-12-09,266869.0
1987-12-16,269924.0
1987-12-23,268382.0
1987-12-30,273419.0
1988-01-06,273223.0
1988-01-13,269519.0
1988-01-20,276696.0
1988-01-27,268564.0
1988-02-03,263879.0
1988-02-10,253193.0
1988-02-17,267797.0
1988-02-24,259378.0
1988-03-02,261910.0
1988-03-09,260846.0
1988-03-16,264483.0
1988-03-23,263414.0
1988-03-30,262244.0
1988-04-06,272620.0
1988-04-13,270388.0
1988-04-20,276990.0
1988-04-27,274196.0
1988-05-04,271382.0
1988-05-11,277994.0
1988-05-18,267330.0
1988-05-25,263303.0
1988-06-01,274433.0
1988-06-08,273658.0
1988-06-15,276978.0
1988-06-22,271623.0
1988-06-29,278523.0
1988-07-06,279685.0
1988-07-13,283215.0
1988-07-20,273569.0
1988-07-27,270796.0
1988-08-03,275176.0
1988-08-10,273738.0
1988-08-17,273511.0
1988-08-24,271182.0
1988-08-31,273593.0
1988-09-07,275985.0
1988-09-14,278758.0
1988-09-21,297708.0
1988-09-28,283534.0
1988-10-05,274554.0
1988-10-12,282668.0
1988-10-19,280423.0
1988-10-26,275457.0
1988-11-02,279686.0
1988-11-09,281566.0
1988-11-16,284691.0
1988-11-23,278633.0
1988-11-30,284420.0
1988-12-07,286085.0
1988-12-14,284630.0
1988-12-21,287302.0
1988-12-28,293986.0
1989-01-04,300792.0
1989-01-11,292514.0
1989-01-18,289231.0
1989-01-25,288865.0
1989-02-01,284264.0
1989-02-08,273991.0
1989-02-15,277048.0
1989-02-22,279987.0
1989-03-01,280539.0
1989-03-08,283205.0
1989-03-15,281510.0
1989-03-22,280710.0
1989-03-29,280916.0
1989-04-05,280008.0
1989-04-12,284155.0
1989-04-19,294436.0
1989-04-26,292117.0
1989-05-03,301347.0
1989-05-10,300561.0
1989-05-17,287589.0
1989-05-24,281411.0
1989-05-31,285057.0
1989-06-07,284681.0
1989-06-14,288873.0
1989-06-21,295518.0
1989-06-28,296949.0
1989-07-05,288377.0
1989-07-12,299517.0
1989-07-19,285052.0
1989-07-26,285485.0
1989-08-02,287118.0
1989-08-09,287772.0
1989-08-16,286012.0
1989-08-23,286834.0
1989-08-30,282336.0
1989-09-06,287721.0
1989-09-13,286561.0
1989-09-20,298375.0
1989-09-27,288658.0
1989-10-04,292783.0
1989-10-11,291210.0
1989-10-18,291842.0
1989-10-25,282636.0
1989-11-01,289768.0
1989-11-08,288715.0
1989-11-15,287303.0
1989-11-22,289388.0
1989-11-29,301036.0
1989-12-06,292626.0
1989-12-13,298173.0
1989-12-20,296691.0
1989-12-27,310256.0
1990-01-03,306063.0
1990-01-10,300748.0
1990-01-17,301977.0
1990-01-24,294746.0
1990-01-31,292033.0
1990-02-07,288340.0
1990-02-14,289102.0
1990-02-21,294478.0
1990-02-28,291669.0
1990-03-07,298676.0
1990-03-14,293954.0
1990-03-21,298006.0
1990-03-28,294962.0
1990-04-04,295862.0
1990-04-11,298191.0
1990-04-18,306452.0
1990-04-25,297448.0
1990-05-02,300133.0
1990-05-09,298478.0
1990-05-16,302594.0
1990-05-23,296748.0
1990-05-30,300256.0
1990-06-06,304196.0
1990-06-13,308059.0
1990-06-20,302494.0
1990-06-27,304752.0
1990-07-04,307958.0
1990-07-11,310035.0
1990-07-18,302684.0
1990-07-25,304772.0
1990-08-01,304936.0
1990-08-08,310005.0
1990-08-15,306781.0
1990-08-22,309311.0
1990-08-29,306025.0
1990-09-05,321121.0
1990-09-12,309765.0
1990-09-19,318333.0
1990-09-26,310451.0
1990-10-03,315111.0
1990-10-10,315494.0
1990-10-17,311823.0
1990-10-24,306660.0
1990-10-31,315067.0
1990-11-07,313180.0
1990-11-14,324033.0
1990-11-21,314900.0
1990-11-28,317550.0
1990-12-05,318446.0
1990-12-12,319900.0
1990-12-19,315891.0
1990-12-26,319191.0
1991-01-02,310303.0
1991-01-09,306819.0
1991-01-16,312514.0
1991-01-23,320908.0
1991-01-30,312294.0
1991-02-06,310477.0
1991-02-13,311546.0
1991-02-20,319983.0
1991-02-27,312702.0
1991-03-06,318817.0
1991-03-13,310180.0
1991-03-20,321163.0
1991-03-27,313781.0
1991-04-03,315341.0
1991-04-10,311250.0
1991-04-17,316478.0
1991-04-24,309293.0
1991-05-01,319747.0
1991-05-08,311670.0
1991-05-15,315551.0
1991-05-22,312035.0
1991-05-29,319439.0
1991-06-05,319684.0
1991-06-12,319277.0
1991-06-19,319262.0
1991-06-26,322369.0
1991-07-03,321520.0
1991-07-10,325651.0
1991-07-17,319767.0
1991-07-24,317352.0
1991-07-31,319896.0
1991-08-07,328707.0
1991-08-14,317592.0
1991-08-21,321361.0
1991-08-28,317255.0
1991-09-04,336367.0
1991-09-11,321555.0
1991-09-18,339155.0
1991-09-25,321214.0
1991-10-02,323841.0
1991-10-09,320848.0
1991-10-16,332431.0
1991-10-23,322290.0
1991-10-30,322891.0
1991-11-06,328725.0
1991-11-13,343396.0
1991-11-20,326021.0
1991-11-27,328865.0
1991-12-04,334579.0
1991-12-11,337592.0
1991-12-18,335353.0
1991-12-25,346625.0
1992-01-01,352453.0
1992-01-08,340073.0
1992-01-15,333227.0
1992-01-22,342771.0
1992-01-29,329571.0
1992-02-05,329421.0
1992-02-12,330788.0
1992-02-19,347751.0
1992-02-26,330541.0
1992-03-04,332952.0
1992-03-11,333699.0
1992-03-18,338737.0
1992-03-25,332524.0
1992-04-01,337727.0
1992-04-08,331046.0
1992-04-15,340613.0
1992-04-22,330149.0
1992-04-29,331678.0
1992-05-06,331645.0
1992-05-13,335463.0
1992-05-20,328671.0
1992-05-27,342026.0
1992-06-03,337730.0
1992-06-10,337718.0
1992-06-17,336899.0
1992-06-24,342422.0
1992-07-01,341323.0
1992-07-08,345440.0
1992-07-15,341504.0
1992-07-22,343245.0
1992-07-29,338375.0
1992-08-05,352116.0
1992-08-12,340459.0
1992-08-19,341549.0
1992-08-26,339348.0
1992-09-02,349755.0
1992-09-09,352669.0
1992-09-16,353241.0
1992-09-23,360681.0
1992-09-30,363774.0
1992-10-07,346466.0
1992-10-14,362511.0
1992-10-21,345838.0
1992-10-28,346715.0
1992-11-04,353517.0
1992-11-11,357039.0
1992-11-18,349328.0
1992-11-25,356682.0
1992-12-02,357384.0
1992-12-09,356027.0
1992-12-16,362499.0
1992-12-23,373387.0
1992-12-30,369089.0
1993-01-06,376927.0
1993-01-13,358894.0
1993-01-20,376767.0
1993-01-27,357932.0
1993-02-03,365482.0
1993-02-10,354870.0
1993-02-17,364879.0
1993-02-24,359077.0
1993-03-03,365165.0
1993-03-10,357852.0
1993-03-17,358864.0
1993-03-24,362161.0
1993-03-31,368024.0
1993-04-07,367599.0
1993-04-14,373828.0
1993-04-21,372298.0
1993-04-28,367681.0
1993-05-05,371106.0
1993-05-12,377131.0
1993-05-19,366835.0
1993-05-26,380922.0
1993-06-02,377787.0
1993-06-09,374178.0
1993-06-16,376553.0
1993-06-23,387030.0
1993-06-30,393709.0
1993-07-07,388819.0
1993-07-14,382001.0
1993-07-21,385026.0
1993-07-28,374368.0
1993-08-04,382860.0
1993-08-11,381233.0
1993-08-18,384244.0
1993-08-25,378622.0
1993-09-01,385236.0
1993-09-08,389632.0
1993-09-15,388722.0
1993-09-22,409160.0
1993-09-29,391523.0
1993-10-06,386490.0
1993-10-13,391049.0
1993-10-20,388887.0
1993-10-27,386581.0
1993-11-03,385704.0
1993-11-10,392535.0
1993-11-17,391921.0
1993-11-24,397329.0
1993-12-01,392500.0
1993-12-08,389398.0
1993-12-15,397973.0
1993-12-22,408255.0
1993-12-29,408578.0
1994-01-05,403395.0
1994-01-12,395730.0
1994-01-19,414163.0
1994-01-26,400059.0
1994-02-02,410760.0
1994-02-09,399564.0
1994-02-16,395806.0
1994-02-23,406184.0
1994-03-02,404339.0
1994-03-09,399489.0
1994-03-16,404514.0
1994-03-23,402924.0
1994-03-30,404746.0
1994-04-06,408692.0
1994-04-13,403136.0
1994-04-20,410767.0
1994-04-27,406964.0
1994-05-04,411058.0
1994-05-11,405074.0
1994-05-18,406086.0
1994-05-25,407989.0
1994-06-01,415131.0
1994-06-08,410762.0
1994-06-15,412925.0
1994-06-22,413441.0
1994-06-29,412606.0
1994-07-06,422124.0
1994-07-13,417867.0
1994-07-20,416249.0
1994-07-27,412310.0
1994-08-03,416434.0
1994-08-10,416309.0
1994-08-17,409982.0
1994-08-24,414296.0
1994-08-31,418233.0
1994-09-07,423554.0
1994-09-14,417863.0
1994-09-21,417467.0
1994-09-28,411876.0
1994-10-05,418453.0
1994-10-12,421529.0
1994-10-19,420638.0
1994-10-26,420608.0
1994-11-02,422944.0
1994-11-09,422076.0
1994-11-16,425358.0
1994-11-23,427904.0
1994-11-30,426895.0
1994-12-07,423379.0
1994-12-14,427884.0
1994-12-21,434002.0
1994-12-28,439979.0
1995-01-04,441358.0
1995-01-11,430938.0
1995-01-18,438993.0
1995-01-25,423905.0
1995-02-01,427345.0
1995-02-08,424234.0
1995-02-15,428784.0
1995-02-22,431267.0
1995-03-01,428398.0
1995-03-08,426523.0
1995-03-15,435943.0
1995-03-22,428763.0
1995-03-29,432342.0
1995-04-05,432953.0
1995-04-12,437010.0
1995-04-19,437474.0
1995-04-26,444140.0
1995-05-03,437217.0
1995-05-10,437378.0
1995-05-17,436566.0
1995-05-24,438203.0
1995-05-31,439533.0
1995-06-07,441354.0
1995-06-14,434926.0
1995-06-21,450552.0
1995-06-28,437955.0
1995-07-05,443376.0
1995-07-12,438447.0
1995-07-19,439379.0
1995-07-26,434207.0
1995-08-02,442476.0
1995-08-09,437995.0
1995-08-16,438623.0
1995-08-23,434847.0
1995-08-30,436336.0
1995-09-06,441473.0
1995-09-13,444066.0
1995-09-20,447250.0
1995-09-27,438858.0
1995-10-04,437600.0
1995-10-11,444966.0
1995-10-18,438094.0
1995-10-25,441787.0
1995-11-01,438557.0
1995-11-08,442047.0
1995-11-15,440231.0
1995-11-22,444116.0
1995-11-29,441766.0
1995-12-06,447512.0
1995-12-13,443883.0
1995-12-20,457113.0
1995-12-27,452557.0
1996-01-03,465357.0
1996-01-10,443596.0
1996-01-17,457945.0
1996-01-24,435350.0
1996-01-31,440344.0
1996-02-07,434108.0
1996-02-14,437024.0
1996-02-21,443188.0
1996-02-28,444582.0
1996-03-06,439385.0
1996-03-13,450688.0
1996-03-20,441447.0
1996-03-27,448163.0
1996-04-03,444347.0
1996-04-10,447887.0
1996-04-17,456714.0
1996-04-24,463338.0
1996-05-01,447297.0
1996-05-08,455372.0
1996-05-15,446084.0
1996-05-22,450678.0
1996-05-29,449151.0
1996-06-05,450941.0
1996-06-12,446065.0
1996-06-19,461339.0
1996-06-26,448412.0
1996-07-03,454822.0
1996-07-10,454333.0
1996-07-17,460654.0
1996-07-24,447351.0
1996-07-31,463777.0
1996-08-07,452081.0
1996-08-14,454291.0
1996-08-21,452129.0
1996-08-28,457126.0
1996-09-04,457754.0
1996-09-11,458983.0
1996-09-18,454561.0
1996-09-25,458886.0
1996-10-02,451251.0
1996-10-09,457385.0
1996-10-16,458030.0
1996-10-23,461857.0
1996-10-30,454742.0
1996-11-06,460946.0
1996-11-13,462945.0
1996-11-20,464981.0
1996-11-27,462251.0
1996-12-04,468513.0
1996-12-11,462606.0
1996-12-18,482027.0
1996-12-25,475002.0
1997-01-01,481140.0
1997-01-08,467538.0
1997-01-15,470106.0
1997-01-22,465603.0
1997-01-29,471238.0
1997-02-05,458057.0
1997-02-12,464729.0
1997-02-19,465993.0
1997-02-26,470742.0
1997-03-05,461853.0
1997-03-12,471150.0
1997-03-19,469221.0
1997-03-26,470517.0
1997-04-02,468212.0
1997-04-09,474102.0
1997-04-16,476761.0
1997-04-23,487325.0
1997-04-30,516434.0
1997-05-07,490637.0
1997-05-14,479416.0
1997-05-21,473853.0
1997-05-28,473257.0
1997-06-04,477340.0
1997-06-11,471377.0
1997-06-18,478117.0
1997-06-25,484672.0
1997-07-02,479778.0
1997-07-09,476815.0
1997-07-16,476815.0
1997-07-23,472088.0
1997-07-30,480574.0
1997-08-06,476666.0
1997-08-13,484842.0
1997-08-20,478204.0
1997-08-27,486529.0
1997-09-03,484704.0
1997-09-10,484078.0
1997-09-17,480576.0
1997-09-24,484194.0
1997-10-01,480681.0
1997-10-08,480681.0
1997-10-15,488543.0
1997-10-22,490753.0
1997-10-29,480831.0
1997-11-05,491787.0
1997-11-12,488988.0
1997-11-19,488029.0
1997-11-26,492964.0
1997-12-03,499725.0
1997-12-10,490703.0
1997-12-17,504388.0
1997-12-24,505142.0
1997-12-31,517847.0
1998-01-07,500367.0
1998-01-14,500895.0
1998-01-21,503219.0
1998-01-28,500816.0
1998-02-04,489374.0
1998-02-11,494502.0
1998-02-18,499119.0
1998-02-25,502918.0
1998-03-04,493586.0
1998-03-11,502510.0
1998-03-18,496692.0
1998-03-25,500541.0
1998-04-01,498041.0
1998-04-08,499778.0
1998-04-15,505633.0
1998-04-22,516008.0
1998-04-29,534591.0
1998-05-06,499877.0
1998-05-13,498395.0
1998-05-20,505582.0
1998-05-27,504508.0
1998-06-03,508090.0
1998-06-10,498803.0
1998-06-17,511324.0
1998-06-24,515138.0
1998-07-01,515748.0
1998-07-08,506134.0
1998-07-15,514773.0
1998-07-22,504177.0
1998-07-29,511878.0
1998-08-05,507035.0
1998-08-12,516694.0
1998-08-19,506126.0
1998-08-26,515172.0
1998-09-02,511585.0
1998-09-09,523883.0
1998-09-16,514774.0
1998-09-23,518410.0
1998-09-30,524476.0
1998-10-07,518266.0
1998-10-14,521449.0
1998-10-21,520213.0
1998-10-28,516148.0
1998-11-04,520945.0
1998-11-11,523894.0
1998-11-18,523352.0
1998-11-25,527256.0
1998-12-02,527190.0
1998-12-09,526931.0
1998-12-16,532600.0
1998-12-23,536284.0
1998-12-30,546322.0
1999-01-06,533434.0
1999-01-13,531897.0
1999-01-20,537740.0
1999-01-27,534429.0
1999-02-03,526056.0
1999-02-10,537820.0
1999-02-17,534516.0
1999-02-24,541717.0
1999-03-03,534826.0
1999-03-10,541630.0
1999-03-17,535135.0
1999-03-24,545923.0
1999-03-31,543952.0
1999-04-07,540303.0
1999-04-14,540165.0
1999-04-21,541845.0
1999-04-28,545736.0
1999-05-05,550456.0
1999-05-12,542511.0
1999-05-19,547118.0
1999-05-26,545704.0
1999-06-02,551395.0
1999-06-09,547754.0
1999-06-16,547418.0
1999-06-23,545850.0
1999-06-30,559964.0
1999-07-07,555287.0
1999-07-14,558691.0
1999-07-21,548551.0
1999-07-28,554488.0
1999-08-04,553830.0
1999-08-11,561808.0
1999-08-18,552725.0
1999-08-25,559163.0
1999-09-01,563283.0
1999-09-08,571073.0
1999-09-15,566238.0
1999-09-22,570827.0
1999-09-29,567937.0
1999-10-06,566961.0
1999-10-13,574084.0
1999-10-20,576132.0
1999-10-27,572664.0
1999-11-03,580970.0
1999-11-10,580809.0
1999-11-17,590629.0
1999-11-24,596384.0
1999-12-01,602666.0
1999-12-08,602917.0
1999-12-15,617645.0
1999-12-22,628957.0
1999-12-29,668906.0
2000-01-05,639857.0
2000-01-12,610672.0
2000-01-19,598020.0
2000-01-26,595140.0
2000-02-02,580733.0
2000-02-09,588414.0
2000-02-16,582423.0
2000-02-23,588665.0
2000-03-01,584429.0
2000-03-08,584571.0
2000-03-15,585908.0
2000-03-22,584031.0
2000-03-29,579454.0
2000-04-05,584603.0
2000-04-12,584389.0
2000-04-19,593152.0
2000-04-26,608139.0
2000-05-03,599488.0
2000-05-10,583072.0
2000-05-17,579766.0
2000-05-24,578592.0
2000-05-31,594896.0
2000-06-07,582449.0
2000-06-14,584865.0
2000-06-21,589788.0
2000-06-28,589559.0
2000-07-05,585587.0
2000-07-12,586438.0
2000-07-19,581108.0
2000-07-26,584640.0
2000-08-02,580942.0
2000-08-09,588054.0
2000-08-16,580904.0
2000-08-23,586153.0
2000-08-30,582759.0
2000-09-06,591178.0
2000-09-13,583375.0
2000-09-20,589323.0
2000-09-27,583123.0
2000-10-04,585155.0
2000-10-11,590093.0
2000-10-18,589355.0
2000-10-25,582454.0
2000-11-01,595727.0
2000-11-08,588367.0
2000-11-15,594669.0
2000-11-22,596293.0
2000-11-29,597282.0
2000-12-06,594665.0
2000-12-13,604654.0
2000-12-20,602210.0
2000-12-27,619724.0
2001-01-03,607871.0
2001-01-10,602190.0
2001-01-17,605734.0
2001-01-24,611706.0
2001-01-31,596072.0
2001-02-07,602308.0
2001-02-14,597719.0
2001-02-21,613259.0
2001-02-28,601086.0
2001-03-07,602465.0
2001-03-14,598464.0
2001-03-21,620417.0
2001-03-28,598010.0
2001-04-04,604772.0
2001-04-11,604484.0
2001-04-18,614587.0
2001-04-25,603250.0
2001-05-02,616847.0
2001-05-09,602375.0
2001-05-16,616875.0
2001-05-23,606256.0
2001-05-30,632094.0
2001-06-06,607435.0
2001-06-13,611307.0
2001-06-20,607986.0
2001-06-27,613887.0
2001-07-04,617559.0
2001-07-11,619761.0
2001-07-18,614436.0
2001-07-25,630973.0
2001-08-01,623706.0
2001-08-08,625984.0
2001-08-15,624174.0
2001-08-22,632216.0
2001-08-29,625160.0
2001-09-05,637387.0
2001-09-12,730013.0
2001-09-19,633190.0
2001-09-26,638318.0
2001-10-03,632467.0
2001-10-10,641946.0
2001-10-17,641612.0
2001-10-24,634694.0
2001-10-31,649682.0
2001-11-07,635490.0
2001-11-14,653268.0
2001-11-21,645131.0
2001-11-28,648787.0
2001-12-05,642105.0
2001-12-12,656989.0
2001-12-19,653807.0
2001-12-26,662945.0
2002-01-02,663141.0
2002-01-09,657000.0
2002-01-16,651285.0
2002-01-23,683894.0
2002-01-30,657669.0
2002-02-06,655374.0
2002-02-13,650167.0
2002-02-20,666485.0
2002-02-27,658103.0
2002-03-06,664480.0
2002-03-13,655281.0
2002-03-20,662718.0
2002-03-27,659092.0
2002-04-03,666551.0
2002-04-10,660562.0
2002-04-17,667529.0
2002-04-24,663457.0
2002-05-01,677066.0
2002-05-08,664674.0
2002-05-15,670639.0
2002-05-22,665456.0
2002-05-29,697225.0
2002-06-05,671424.0
2002-06-12,683476.0
2002-06-19,672387.0
2002-06-26,687160.0
2002-07-03,679779.0
2002-07-10,683124.0
2002-07-17,675508.0
2002-07-24,688852.0
2002-07-31,680546.0
2002-08-07,689374.0
2002-08-14,678382.0
2002-08-21,686888.0
2002-08-28,679263.0
2002-09-04,694029.0
2002-09-11,681940.0
2002-09-18,683040.0
2002-09-25,681578.0
2002-10-02,685014.0
2002-10-09,677203.0
2002-10-16,693335.0
2002-10-23,679040.0
2002-10-30,692547.0
2002-11-06,682097.0
2002-11-13,700227.0
2002-11-20,684788.0
2002-11-27,697941.0
2002-12-04,689645.0
2002-12-11,702625.0
2002-12-18,719542.0
2002-12-25,732059.0
2003-01-01,730994.0
2003-01-08,723762.0
2003-01-15,720074.0
2003-01-22,735953.0
2003-01-29,712809.0
2003-02-05,719643.0
2003-02-12,713281.0
2003-02-19,730400.0
2003-02-26,721980.0
2003-03-05,722649.0
2003-03-12,717014.0
2003-03-19,729923.0
2003-03-26,725019.0
2003-04-02,732452.0
2003-04-09,727826.0
2003-04-16,745838.0
2003-04-23,732222.0
2003-04-30,746294.0
2003-05-07,733466.0
2003-05-14,740371.0
2003-05-21,734699.0
2003-05-28,744896.0
2003-06-04,731667.0
2003-06-11,743236.0
2003-06-18,735926.0
2003-06-25,744018.0
2003-07-02,740126.0
2003-07-09,744430.0
2003-07-16,737765.0
2003-07-23,745665.0
2003-07-30,740295.0
2003-08-06,734018.0
2003-08-13,735386.0
2003-08-20,750825.0
2003-08-27,740637.0
2003-09-03,750461.0
2003-09-10,737234.0
2003-09-17,743939.0
2003-09-24,741193.0
2003-10-01,753155.0
2003-10-08,737108.0
2003-10-15,754229.0
2003-10-22,743578.0
2003-10-29,747272.0
2003-11-05,744116.0
2003-11-12,745604.0
2003-11-19,744521.0
2003-11-26,756964.0
2003-12-03,749981.0
2003-12-10,756585.0
2003-12-17,753919.0
2003-12-24,767012.0
2003-12-31,771551.0
2004-01-07,755829.0
2004-01-14,752812.0
2004-01-21,775833.0
2004-01-28,755279.0
2004-02-04,754153.0
2004-02-11,750999.0
2004-02-18,758759.0
2004-02-25,750666.0
2004-03-03,754867.0
2004-03-10,749950.0
2004-03-17,760638.0
2004-03-24,751510.0
2004-03-31,760725.0
2004-04-07,754083.0
2004-04-14,763734.0
2004-04-21,757984.0
2004-04-28,772927.0
